User,Tokenized,Left
@AlmasVeganas, diferencia animal querer cuidar respetar aquell utilizar recurso mercancía producto propiedad lucha opresión afectar veganismoesjusticia veganismo liberacionanimal matatuespecismo,1
@AlmasVeganas, celia alguien forma ético humano explotar violar veganipsmoesjusticia,1
@AlmasVeganas, juego cariño barro vida importar veganismo vegar amor matatuespecismo,1
@AlmasVeganas, patriarcado,1
@AlmasVeganas, importar bienestar majo,1
@AlmasVeganas, decir machirulo jaja venga volver cueva,1
@AlmasVeganas,,1
@AlmasVeganas, reducir alguien chuletón capricho especista patriarcal chuletonalpunto carne sanchezridiculo veganismoesjusticia liberacionanimal matatuespecismo,1
@AlmasVeganas, animal servir yo explotar beneficio importante placer vida respetar él mínimo financiar perpetuar exterminio veganismoesjusticia vegan antiespecista animal,1
@AlmasVeganas, huevossontortura natural comer menstruación especie simplemente normalizado empresa vender subproducto interesar producto origen animal cadáver fluido animal servir yo,1
@AlmasVeganas, cosmos animal disfrutar cariño vínculo juego comer relax persona especie forma sentir razonar rechazaelespecismo lucha opresión afectar,1
@AlmasVeganas, agresor espacio vida cuestión gestionar frente dinámica posicionar actuar falta sororidad fomentar hecho escuchar apoyar discurso hombre cis basta,1
@AlmasVeganas, monte vida importar animal plaga servir yo mercancía explotar beneficio apoyar labor santuarioanimal veganismo luchaantiespecista,1
@AlmasVeganas, bastar utilizar animal recurso producto propiedad bastar matar torturar violar secuestrar obligar nacer animal convertir él producto necesitar aspecto vida matar especismo foto,1
@AlmasVeganas, nino rescatade muerte seguro familia encontrar sole solar débil reanimar comida calor cariño traer santuario problema visión piel tratar colaborar,1
@AlmasVeganas, destrozo especie,1
@AlmasVeganas, comer humanes plaga,1
@AlmasVeganas, raptar animal abandonad necesitar ayuda sobrevivir informar tú criticar,1
@AlmasVeganas, gracias animal seguir vivotecnia explotades postureo acción centro exterminio ley permitir perpetúar financiar ley especista fascista capitalista nefasto,1
@AlmasVeganas, llegada santuario jabalí plaga especie destruir todavidaimporta rescateanimal veganismoesjusticia vegan antiespecista liberacionanimal interseccionalidaddeluchas contratodaopresion lucha,1
@AlmasVeganas, derecho tener incluir animal humán privilegio veganismoesjusticia,1
@AlmasVeganas, estadoterrorista libertadpablohasel,1
@AlmasVeganas, navidad noche celebrar paz amor sociedad hipócrita repleto discriminación violencia seguir recordar tolerar actitud opresora cómplice opresión lucha opresión afectar,1
@AlmasVeganas, animal mercancía explotar beneficio persona sentir razonar obviamente querer vivir respeto vegan liberaciónanimal antiespecismo antiespecista animal anticapitalista animalliberation govegan,1
@AlmasVeganas, sistema nervioso central ver huerta matadero sufrir,1
@AlmasVeganas, fascista todes oprimir incluir animal humán,1
@AlmasVeganas, visibilizar explotación animal imponer activismo vegan deberías entender mínimo gente ver realidad holocausto producto origen animal,1
@AlmasVeganas, veganismoesjusticia consumir producto origen animal estar financiar perpetúar explotación animal vegan financiar explotaciónanimal opción posiciónate vegan veganlife liberaciónanimal govegan,1
@AlmasVeganas, lucha opresión afectar hazte vegan dejar financiar perpetuar explotacionanimal colaborar santuario antiespecista liberaciónanimal vegan antifascista govegan lucha,1
@AlmasVeganas, lucha opresión afectar contratodaautoridad camiseta solidario mensaje colaborar santuario interseccionalidaddeluchas nohayluchasdesegunda lucha liberacióntotal posicionamiento,1
@AlmasVeganas, alguien animal producto mercancía propiedad explotar posicionar tú especismo opresión kova persona merecer respetade resto animal humán veganismoesjusticia vegan liberaciónanimal antiespecismo,1
@AlmasVeganas, posicionamiento sororidad opresión mínimo lucha inclusivo interseccional mensaje colaborar santuario santuarioanimal almasveganas lucha contratodaautoridad,1
@AlmasVeganas, entrevista hazte vegan dejar financiar perpetuar explotacionanimal entrevista entero instagram veganismoesjusticia liberaciónanimal crueltyfree veganactivist vegan animal veganforthem animalrescue,1
@AlmasVeganas, neutral situación injusticia posicionar yo cambiar hábito militar mínimo financiar perpetuar distinto opresión rodear afectar forma directo ilustración luisaoan contratodaopresion,1
@AlmasVeganas, maldito sistema sucumbir combatir camiseta solidario mensaje colaborar santuario ropa fairtrade ecológico talla color colaborar contratodaautoridad destroyallopressions,1
@AlmasVeganas, matar idea cañonazo poner él esposa louise michel educadora poeta escritora anarquista francés principal figura anarquismo francia lucha liberación parar todes ser libre,1
@AlmasVeganas, sororidad trascender especie unides libre combativ lucha opresión afectar lucha inclusivo interseccional fanzine mujer insurrektas méxico ilustración flor campo transfeministas,1
@AlmasVeganas, lenguaje inclusivo visibilizar todes compañer oprimid sistema cisheteropatriarcal,1
@AlmasVeganas, forma humano esclavizar matar animal persona recurso hazte vegan dejar financiar perpetuar explotacionanimal veganismoesjusticia animalsright vegan veganismo animalrightsactivist animals intersecciondeluchas,1
@AlmasVeganas, bibi doble todes animal sentir vivir experiencia positivo negativo mercancía explotar ayudar yo seguir ayudar animal esclavitud dar él vida digno realmente merecer santuario colaborar,1
@AlmasVeganas, vegar financiar esclavitud animal opción haz tú vegan dejar formar holocausto animal veganismoesjusticia animalsright antiespecismo animals govegan liberaciónanimal antifascismo vegan,1
@AlmasVeganas, antibiótico curar herida,1
@AlmasVeganas, fuegoalosmatadero centro exterminio lucha opresión afectar irati unir individue librar explotación camiseto solidario mensaje colaborar santuario,1
@AlmasVeganas, animal persona sentir personalidad obviamente querer vivir vida consumir producto origen animal estar financiar perpetúar explotacionanimal lucha opresión afectar veganismoesjusticia,1
@AlmasVeganas, forma humano esclavizar matar veganismoesjusticia,1
@AlmasVeganas, imponer difundir veganismo solución holocausto animal,1
@AlmasVeganas, consumir animal recurso financiar perpetúar explotación fascismo fascismo grupo hegemónico autoritario oprimir grupo vulnerable pasar humanes resto animal fascismo,1
@AlmasVeganas, haber vegan haber probar comer vegetal veganismo posición rechazar esclavitud animal moda dieta fácil vegar informar él responsabilidad comer comer yo,1
@AlmasVeganas, animal persona consenso amplio comunidad científico animal sintient poseer personalidad sentido característica mental particular influir preferencia via,1
@AlmasVeganas, sabor valer vida todes animal sentir vivir experiencia positivo negativo vegan mínimo financiar perpetuar explotacionanimal esclavista antiespecismo govegan liberaciónanimal veganismoesjusticia,1
@AlmasVeganas, rescate mediodía llamar ayudar bebé encontrar abandonade campo mordedura perre ir buscar él llevar ir tú colaborar,1
@AlmasVeganas, forma humano esclavizar matar utilizar producto origen animal financiar perpetúar explotación vegar financiar esclavitud animal opción posicionar tú veganismoesjusticia animalsright antiespecista vegar,1
@AlmasVeganas, necesario intersección lucha valorar posicionar él opresión afectar forma directo,1
@AlmasVeganas, humanes animal resto especie correctamente animal humán,1
@AlmasVeganas, granja centro exterminio viveveganydejavivir veganismoesjusticia animalsright intersecciondeluchas antifascista veganforthem veganlife freetheanimals veganpeople govegan liberaciónanimal,1
@AlmasVeganas, sabor valer vida irati disfrutar vida santuario cuidar respetar merecer todes animales humanes colaborar santuario web ayudaaayudar antiespecismo veganismo,1
@AlmasVeganas, pequeño trozo participación espejopublico visibilizar explotacionanimal granja matadero centro exterminio vegan mínimo financiar esclavitudanimal veganismoesjusticia animaleslibr antiespecismo,1
@AlmasVeganas, paso atrás especismo mensaje colaborar santuario comprar producto tienda benéfico santuarioanimal almasveganas animalesfelices liberaciónanimal antiespecismo veganismoesjusticia,1
@AlmasVeganas, mensaje colaborar santuario comprar producto tienda benéfico somosantiespecistas veganismoesjusticia almasveganas vegan liberaciónanimal antiespecismo veganlife santuarioanimal govegan antiespecista,1
@AlmasVeganas, colaborar santuario ayudar yo seguir ayudar santuarioanimal almasveganas animalesfelices liberaciónanimal antiespecismo reddeapoyo liberacióntotal intersecciondeluchas transfeministas vegan,1
@AlmasVeganas, niunpasotrás manada nosotre nosotre cuidar cuidar nuestres amigu policía fascista opresor abajo patriarcado diseñako mensaje colaborar santuario,1
@AlmasVeganas, contratodaopresión añadir prenda tiendita benéfico recaudado cubrir gasto alimentación veterinaria habitante rescatad santuario mensaje colaborar vegan contratodaautoridad,1
@AlmasVeganas, vegar financiar esclavitud animal opción forma humano esclavizar matar vegan mínimo financiar esclavitudanimal antiespecismo animals govegan liberaciónanimal antifascismo,1
@AlmasVeganas, importante incómodar mensaje pasar animal esclavizad torturad asesinad convertir él producto necesitar vegar financiar esclavitud animal opción veganismoesjusticia,1
@AlmasVeganas, consumir huevo financiar esclavitud tortura asesinato millón animal hazte vegar dejar financiar explotación animal viveveganydejavivir huevosesesclavitud liberaciónanimal vegan antiespecismo antifascismo,1
@AlmasVeganas, transfeministas lucha inclusivo interseccional mensaje colaborar santuario comprar producto tienda benéfico ropa fairtrade ecológico colaborar santuario intersecciondeluchas,1
@AlmasVeganas, daimon sol preciose daimon cambiar pelaje cambio estación rojizo volver negro azabache poder disfrutándo vida feliz santuario ayudar yo seguir salvar vida vegan,1
@AlmasVeganas, dark mirar bonite enamoer vivar feliz santuario industria mascotista tratar mercancía són amadrina dark ayudar yo cubrir necesidad santuarioanimal almasveganas vegan,1
@AlmasVeganas, amanita vida importar veganismo respeto mínimo vida animal humán utilizar comer animal financiar explotación derivado huevo gallín poner elles suyo industria huevo esclavitud,1
@AlmasVeganas, dominion realidad millón animal humán querer incómodar imagen financiar esclavitudanimal cambiar hábito vegane fácil empatizar animal planeta difundir,1
@AlmasVeganas, apoyomutuo,1
@AlmasVeganas, animal producto recurso propiedad vegan mínimo financiar esclavitudanimal colaborar santuario ayudaaayudar santuarioanimal veganismo liberaciónanimal govegan,1
@AlmasVeganas, amadrine kova formar santuario ayudar yo cubrir necesidad crecer muchísimo ver preciose feliz vivir vida discriminade especie gracias,1
@AlmasVeganas, cabris unides colaborar santuario ayudar yo cubrir gasto veterinario alimentación habitante rescatad tener opción ayudaaayudar entrar santuarioanimal animales liberaciónanimal veganismo,1
@AlmasVeganas, hijes decisión todes madre antinatalista intersecciondeluchas rompelanorma nomadres libre abajoelpatriarcado transfeministas diversidad nuestrocuerponuestradesición,1
@AlmasVeganas, acab,1
@AlmasVeganas, vegane fácil empatizar animal dejar considerar animal humán recurso producto propiedad cambiar hábito dejar financiar explotación liberaciónanimal antiespecismo veganismoesjusticia vegan,1
@AlmasVeganas, quejar seguir oprimir otres excusa allá egoísmo especismo sabor valer vida tener alternativa recurso mercancía holocausto animal imperdonable lamentable posiciónate,1
